,CAPE,DateMonth,Price,Return_10y,Return_1y,Return_1m,CAPE_Bucket_Full,CAPE_Bucket_Full_Lagged_10y,Perc_0.2_Roll,Perc_0.4_Roll,Perc_0.6_Roll,Perc_0.8_Roll,CAPE_Bucket_Roll,CAPE_Bucket_Roll_Lagged_10y,CAPE_Bucket_Roll_Lagged_1y,CAPE_Bucket_Roll_Lagged_1m,EP
348,18.67,1900-01-01,6.1,0.012639248272746206,0.0032894736842103978,0.17165601123622354,b)17.7to21.8,c)13.6to17.7,15.276,16.306,17.13,18.204,1,2.0,1.0,1.0,0.05356186395286555
349,18.7,1900-02-01,6.21,0.015589019809362226,-0.015847860538827252,0.23919936438095046,b)17.7to21.8,c)13.6to17.7,15.277999999999999,16.317999999999998,17.13,18.222,1,2.0,1.0,1.0,0.053475935828877004
350,18.78,1900-03-01,6.26,0.017171167033990464,-0.02187500000000009,0.10101388618461082,b)17.7to21.8,c)13.6to17.7,15.28,16.33,17.13,18.27,1,2.0,1.0,1.0,0.05324813631522896
351,18.94,1900-04-01,6.34,0.016365814864426342,-0.021604938271605034,0.16460619525134046,b)17.7to21.8,c)13.6to17.7,15.292,16.342,17.166,18.342,1,1.0,1.0,1.0,0.05279831045406547
352,18.4,1900-05-01,6.04,0.0072332694291752375,-0.027375201288244777,-0.4410510188325222,b)17.7to21.8,b)17.7to21.8,15.304,16.354,17.194000000000003,18.384,1,1.0,1.0,1.0,0.05434782608695653
353,17.99,1900-06-01,5.86,0.004908088117712595,-0.034596375617792385,-0.3044503622542184,b)17.7to21.8,c)13.6to17.7,15.315999999999999,16.366,17.206,18.375999999999998,2,1.0,1.0,1.0,0.05558643690939411
354,17.69,1900-07-01,5.86,0.005631306815530257,-0.06687898089171973,0.0,c)13.6to17.7,c)13.6to17.7,15.328,16.378,17.214,18.368,2,1.0,1.0,2.0,0.05652911249293386
355,18.07,1900-08-01,5.94,0.00938981432478192,-0.07763975155279501,0.1767005259142289,b)17.7to21.8,c)13.6to17.7,15.34,16.39,17.22,18.36,2,3.0,1.0,2.0,0.05534034311012728
356,17.34,1900-09-01,5.8,0.008675880598166597,-0.0894819466248038,-0.2488985801011835,c)13.6to17.7,c)13.6to17.7,15.344,16.41,17.22,18.342,2,3.0,1.0,2.0,0.05767012687427912
357,18.1,1900-01-01,6.01,0.016953454632107956,-0.05205047318611988,0.53234918353562,b)17.7to21.8,c)13.6to17.7,15.347999999999999,16.430000000000003,17.221999999999998,18.324,2,3.0,1.0,2.0,0.055248618784530384
358,19.42,1900-11-01,6.48,0.03241762463413078,0.003095975232198178,1.468348100806545,b)17.7to21.8,c)13.6to17.7,15.352,16.444000000000003,17.228,18.375999999999998,1,5.0,1.0,2.0,0.051493305870236865
359,20.74,1900-12-01,6.87,0.04092608188184377,0.14119601328903664,1.016418968796653,b)17.7to21.8,c)13.6to17.7,15.356,16.452,17.242,18.412,1,5.0,1.0,1.0,0.048216007714561235
360,20.98,1901-01-01,7.07,0.03862173136397051,0.15901639344262297,0.41108157398934764,b)17.7to21.8,c)13.6to17.7,15.36,16.46,17.26,18.46,1,4.0,1.0,1.0,0.047664442326024785
361,21.68,1901-02-01,7.25,0.03995415076126774,0.16747181964573277,0.3521445228368394,b)17.7to21.8,c)13.6to17.7,15.363999999999999,16.468,17.278,18.468,1,3.0,1.0,1.0,0.046125461254612546
362,22.35,1901-03-01,7.51,0.04556126629602586,0.19968051118210872,0.5262411729139944,a)Above21.8,c)13.6to17.7,15.368,16.476,17.299999999999997,18.494,1,4.0,1.0,1.0,0.04474272930648769
363,24.41,1901-04-01,8.14,0.05057437035080814,0.28391167192429023,1.6291394067183962,a)Above21.8,c)13.6to17.7,15.372,16.484,17.33,18.53,1,4.0,1.0,1.0,0.04096681687832855
364,23.06,1901-05-01,7.73,0.04558039024238081,0.2798013245033113,-0.4621501295558388,a)Above21.8,c)13.6to17.7,15.376000000000001,16.492,17.34,18.578,1,3.0,1.0,1.0,0.04336513443191674
365,25.24,1901-06-01,8.5,0.057712699354267594,0.4505119453924913,2.1251666531151803,a)Above21.8,c)13.6to17.7,15.38,16.5,17.34,18.65,1,3.0,2.0,1.0,0.03961965134706815
366,23.14,1901-07-01,7.93,0.05214472176825269,0.35324232081911244,-0.5652384391683742,a)Above21.8,c)13.6to17.7,15.382000000000001,16.5,17.346,18.666,1,3.0,2.0,1.0,0.043215211754537596
367,23.08,1901-08-01,8.04,0.05012479502691258,0.35353535353535337,0.17976181986245576,a)Above21.8,c)13.6to17.7,15.384,16.5,17.366,18.682000000000002,1,3.0,2.0,1.0,0.043327556325823226
368,22.59,1901-09-01,8.0,0.04144485260959607,0.3793103448275863,-0.058094660334080506,a)Above21.8,b)17.7to21.8,15.386000000000001,16.504,17.413999999999998,18.694,1,1.0,2.0,1.0,0.04426737494466578
369,22.25,1901-01-01,7.91,0.0402672531878836,0.31613976705490865,-0.1269523291103244,a)Above21.8,b)17.7to21.8,15.388,16.512,17.43,18.71,1,1.0,2.0,1.0,0.0449438202247191
370,22.38,1901-11-01,8.08,0.04405939498780853,0.24691358024691357,0.29067984224009713,a)Above21.8,c)13.6to17.7,15.39,16.52,17.43,18.75,1,1.0,1.0,1.0,0.044682752457551385
371,21.68,1901-12-01,7.95,0.039242709094634565,0.1572052401746724,-0.1768685136807706,b)17.7to21.8,b)17.7to21.8,15.394,16.52,17.454,18.774,1,1.0,1.0,1.0,0.046125461254612546
372,22.34,1902-01-01,8.12,0.039538176114951584,0.14851485148514842,0.2890412256262256,a)Above21.8,b)17.7to21.8,15.398,16.52,17.477999999999998,18.834000000000003,1,1.0,1.0,1.0,0.044762757385854966
373,22.46,1902-02-01,8.19,0.04024223443445574,0.1296551724137931,0.10849686763003152,a)Above21.8,b)17.7to21.8,15.402000000000001,16.524,17.502,18.89,1,1.0,1.0,1.0,0.04452359750667854
374,22.41,1902-03-01,8.2,0.03924505176537485,0.09187749667110512,0.014750811928063934,a)Above21.8,b)17.7to21.8,15.406,16.532,17.514,18.924000000000003,1,1.0,1.0,1.0,0.04462293618920125
375,22.82,1902-04-01,8.48,0.042927371730059116,0.041769041769041726,0.496180528500733,a)Above21.8,b)17.7to21.8,15.41,16.54,17.52,18.94,1,1.0,1.0,1.0,0.04382120946538125
376,22.43,1902-05-01,8.46,0.04268113684600561,0.09443725743855125,-0.027937634193994865,a)Above21.8,b)17.7to21.8,15.41,16.54,17.538,18.964,1,1.0,1.0,1.0,0.04458314757021846
377,21.96,1902-06-01,8.41,0.04262617372838062,-0.010588235294117676,-0.06866142116459573,a)Above21.8,b)17.7to21.8,15.41,16.54,17.558,18.994,1,1.0,1.0,1.0,0.04553734061930783
378,22.39,1902-07-01,8.6,0.04495808049155858,0.08448928121059263,0.3074631739159741,a)Above21.8,b)17.7to21.8,15.41,16.541999999999998,17.582,19.014,1,1.0,1.0,1.0,0.044662795891022775
379,23.17,1902-08-01,8.83,0.0462186048620683,0.09825870646766188,0.3726095873486628,a)Above21.8,b)17.7to21.8,15.41,16.546,17.594,19.022,1,1.0,1.0,1.0,0.04315925766076823
380,22.86,1902-09-01,8.85,0.04909851243043195,0.10624999999999996,0.027521233978919035,a)Above21.8,b)17.7to21.8,15.41,16.55,17.6,19.03,1,1.0,1.0,1.0,0.043744531933508315
381,20.6,1902-01-01,8.57,0.043654863769423624,0.08343868520859665,-0.32009127442837226,b)17.7to21.8,b)17.7to21.8,15.412,16.562,17.624000000000002,19.03,1,1.0,1.0,1.0,0.04854368932038835
382,20.41,1902-11-01,8.24,0.039937410362206105,0.01980198019801982,-0.37575269328176353,b)17.7to21.8,b)17.7to21.8,15.414,16.573999999999998,17.644000000000002,19.036,1,1.0,1.0,1.0,0.04899559039686428
383,19.63,1902-12-01,8.05,0.03863852695682768,0.012578616352201255,-0.2441701769223148,b)17.7to21.8,b)17.7to21.8,15.416,16.584,17.656,19.04,1,1.0,1.0,1.0,0.05094243504839532
384,20.32,1903-01-01,8.46,0.04193529597343271,0.041871921182266236,0.8150717275584924,b)17.7to21.8,c)13.6to17.7,15.418,16.592,17.664,19.072000000000003,1,2.0,1.0,1.0,0.049212598425196846
385,20.11,1903-02-01,8.41,0.04319246070791927,0.02686202686202699,-0.06866142116459573,b)17.7to21.8,c)13.6to17.7,15.42,16.6,17.67,19.2,1,2.0,1.0,1.0,0.04972650422675286
386,19.88,1903-03-01,8.08,0.04287362495751057,-0.014634146341463317,-0.3814363718009748,b)17.7to21.8,c)13.6to17.7,15.42,16.604,17.676000000000002,19.208000000000002,1,2.0,1.0,1.0,0.05030181086519115
387,18.98,1903-04-01,7.75,0.03853399738795393,-0.08608490566037741,-0.3937048407456766,b)17.7to21.8,c)13.6to17.7,15.42,16.608,17.682,19.206,2,2.0,1.0,1.0,0.05268703898840885
388,18.95,1903-05-01,7.6,0.046156898182321715,-0.10165484633569755,-0.20906157035757722,b)17.7to21.8,c)13.6to17.7,15.42,16.61,17.688000000000002,19.204,2,3.0,1.0,2.0,0.052770448548812667
389,17.82,1903-06-01,7.18,0.04530337323937905,-0.14625445897740785,-0.4944894502384779,b)17.7to21.8,c)13.6to17.7,15.42,16.61,17.698,19.201999999999998,2,4.0,1.0,2.0,0.05611672278338945
390,16.92,1903-07-01,6.85,0.050633946522866236,-0.20348837209302328,-0.43141744987674646,c)13.6to17.7,c)13.6to17.7,15.42,16.61,17.69,19.2,3,5.0,1.0,2.0,0.05910165484633569
391,16.3,1903-08-01,6.63,0.04974867836138763,-0.2491506228765572,-0.3241108373211069,c)13.6to17.7,c)13.6to17.7,15.422,16.61,17.686,19.168000000000003,4,5.0,1.0,3.0,0.06134969325153374
392,15.65,1903-09-01,6.47,0.040021420879339686,-0.26892655367231644,-0.2540855384986912,c)13.6to17.7,c)13.6to17.7,15.424,16.608,17.682,19.136000000000003,4,5.0,1.0,4.0,0.06389776357827476
393,15.25,1903-01-01,6.26,0.03356116298988776,-0.26954492415402576,-0.3269603803146358,c)13.6to17.7,c)13.6to17.7,15.42,16.602,17.678,19.104,5,4.0,1.0,4.0,0.06557377049180328
394,15.41,1903-11-01,6.28,0.032296237343545586,-0.23786407766990292,0.0390195669440625,c)13.6to17.7,c)13.6to17.7,15.418,16.592,17.674,19.072000000000003,5,3.0,1.0,5.0,0.06489292667099286
395,16.04,1903-12-01,6.57,0.04066914437066038,-0.18385093167701871,0.71897163294578,c)13.6to17.7,c)13.6to17.7,15.42,16.58,17.67,19.04,4,3.0,1.0,5.0,0.06234413965087282
396,15.86,1904-01-01,6.68,0.04455009178078129,-0.21040189125295516,0.22048687941913547,c)13.6to17.7,c)13.6to17.7,15.42,16.562,17.666,19.04,4,3.0,1.0,4.0,0.06305170239596469
397,15.02,1904-02-01,6.5,0.040264851100328736,-0.22711058263971462,-0.27948549202516204,c)13.6to17.7,c)13.6to17.7,15.414,16.548000000000002,17.662,19.04,5,3.0,1.0,4.0,0.06657789613848203
398,15.08,1904-03-01,6.48,0.036907095637638054,-0.19801980198019797,-0.036304589440711243,c)13.6to17.7,c)13.6to17.7,15.41,16.541999999999998,17.656,19.04,5,2.0,1.0,5.0,0.06631299734748011
399,15.57,1904-04-01,6.64,0.03806652870880467,-0.14322580645161298,0.340037284044983,c)13.6to17.7,c)13.6to17.7,15.41,16.54,17.648,19.04,4,2.0,2.0,5.0,0.06422607578676942
400,15.53,1904-05-01,6.5,0.039791033458804526,-0.14473684210526316,-0.22563925800372908,c)13.6to17.7,c)13.6to17.7,15.41,16.54,17.64,19.04,4,2.0,2.0,4.0,0.0643915003219575
401,15.47,1904-06-01,6.51,0.04137974399241062,-0.0933147632311978,0.018618555351538335,c)13.6to17.7,c)13.6to17.7,15.412,16.528,17.624000000000002,19.038,4,3.0,2.0,4.0,0.06464124111182934
402,16.04,1904-07-01,6.78,0.04781370941018137,-0.010218978102189746,0.6284876284102812,c)13.6to17.7,c)13.6to17.7,15.414,16.52,17.608,19.036,4,3.0,3.0,4.0,0.06234413965087282
403,16.3,1904-08-01,7.01,0.04743707683095644,0.05731523378582204,0.49231288632736114,c)13.6to17.7,c)13.6to17.7,15.416,16.52,17.598000000000003,19.034,4,3.0,4.0,4.0,0.06134969325153374
404,16.74,1904-09-01,7.32,0.05032404217576225,0.13137557959814528,0.6808027776453216,c)13.6to17.7,c)13.6to17.7,15.418,16.52,17.594,19.032,3,3.0,4.0,4.0,0.059737156511350066
405,17.63,1904-01-01,7.75,0.05969576155461764,0.23801916932907363,0.9837523643257995,c)13.6to17.7,c)13.6to17.7,15.42,16.52,17.6,19.03,2,3.0,5.0,3.0,0.05672149744753262
406,18.08,1904-11-01,8.17,0.06530320276635315,0.30095541401273884,0.883841015808456,b)17.7to21.8,c)13.6to17.7,15.42,16.528,17.618,19.03,2,3.0,5.0,2.0,0.05530973451327434
407,18.16,1904-12-01,8.25,0.06732958898332031,0.2557077625570776,0.1240424275572285,b)17.7to21.8,c)13.6to17.7,15.42,16.535999999999998,17.631999999999998,19.03,2,3.0,4.0,2.0,0.05506607929515418
408,18.46,1905-01-01,8.43,0.0708875374556166,0.2619760479041917,0.29563751035392305,b)17.7to21.8,c)13.6to17.7,15.42,16.54,17.638,19.03,2,3.0,4.0,2.0,0.05417118093174431
409,19.17,1905-02-01,8.8,0.07702767988117154,0.3538461538461539,0.6744075373203762,b)17.7to21.8,c)13.6to17.7,15.42,16.54,17.648,19.032,1,3.0,5.0,2.0,0.052164840897235255
410,19.83,1905-03-01,9.05,0.08004899125212606,0.39660493827160503,0.39955794715945814,b)17.7to21.8,c)13.6to17.7,15.42,16.54,17.66,19.04,1,3.0,5.0,1.0,0.05042864346949068
411,19.48,1905-04-01,8.94,0.07420113813545126,0.3463855421686748,-0.13649019138004248,b)17.7to21.8,c)13.6to17.7,15.422,16.544,17.666,19.04,1,3.0,4.0,1.0,0.0513347022587269
412,18.63,1905-05-01,8.5,0.06309432554491679,0.3076923076923077,-0.4542711881783913,b)17.7to21.8,c)13.6to17.7,15.424,16.548000000000002,17.672,19.04,2,2.0,4.0,1.0,0.05367686527106817
413,18.74,1905-06-01,8.6,0.06228257911388724,0.32104454685099837,0.15067931556059855,b)17.7to21.8,c)13.6to17.7,15.426,16.556,17.678,19.04,2,2.0,4.0,2.0,0.05336179295624333
414,19.21,1905-07-01,8.87,0.06511907420038399,0.3082595870206488,0.4491122343313647,b)17.7to21.8,c)13.6to17.7,15.427999999999999,16.567999999999998,17.684,19.066000000000003,1,2.0,4.0,2.0,0.052056220718375845
415,19.57,1905-08-01,9.2,0.06744432187176463,0.31241084165477884,0.5501384550833714,b)17.7to21.8,b)17.7to21.8,15.43,16.58,17.69,19.17,1,1.0,4.0,1.0,0.05109862033725089
416,19.74,1905-09-01,9.23,0.06712542225812923,0.2609289617486339,0.03983991510049134,b)17.7to21.8,b)17.7to21.8,15.436,16.588,17.702,19.194,1,1.0,3.0,1.0,0.050658561296859174
417,19.9,1905-01-01,9.36,0.07018343380596348,0.207741935483871,0.18274132830720546,b)17.7to21.8,b)17.7to21.8,15.442,16.596,17.71,19.206,1,1.0,2.0,1.0,0.05025125628140704
418,19.44,1905-11-01,9.31,0.07328163837282986,0.13953488372093026,-0.06225234473418817,b)17.7to21.8,c)13.6to17.7,15.448,16.602,17.71,19.21,1,2.0,2.0,1.0,0.05144032921810699
419,19.58,1905-12-01,9.54,0.08244655550790414,0.15636363636363626,0.34024539803050624,b)17.7to21.8,c)13.6to17.7,15.454,16.606,17.71,19.218,1,3.0,2.0,1.0,0.05107252298263534
420,20.13,1906-01-01,9.87,0.0873989962115218,0.17081850533807819,0.5039220802217372,b)17.7to21.8,c)13.6to17.7,15.46,16.61,17.71,19.25,1,3.0,2.0,1.0,0.04967709885742673
421,19.87,1906-02-01,9.8,0.08214786380709849,0.11363636363636354,-0.08186387333396239,b)17.7to21.8,c)13.6to17.7,15.462000000000002,16.61,17.716,19.346000000000004,1,2.0,1.0,1.0,0.050327126321087066
422,19.26,1906-03-01,9.56,0.08118093304106888,0.05635359116022087,-0.25735408074062727,b)17.7to21.8,c)13.6to17.7,15.464,16.61,17.72,19.326000000000004,2,2.0,1.0,1.0,0.05192107995846313
423,18.88,1906-04-01,9.43,0.07872052532815665,0.05480984340044737,-0.15151219345767408,b)17.7to21.8,c)13.6to17.7,15.466000000000001,16.616,17.72,19.304000000000002,2,2.0,1.0,2.0,0.05296610169491526
424,18.05,1906-05-01,9.18,0.07631402759832429,0.08000000000000007,-0.2756109754336211,b)17.7to21.8,b)17.7to21.8,15.468,16.628,17.744,19.282000000000004,2,1.0,2.0,2.0,0.055401662049861494
425,18.17,1906-06-01,9.3,0.07969209124737042,0.08139534883720945,0.16864662244147977,b)17.7to21.8,b)17.7to21.8,15.47,16.64,17.78,19.26,2,1.0,2.0,2.0,0.0550357732526142
426,18.2,1906-07-01,9.06,0.08411332705663987,0.021420518602029537,-0.2692934682923931,b)17.7to21.8,c)13.6to17.7,15.472000000000001,16.652,17.786,19.258000000000003,2,3.0,1.0,2.0,0.054945054945054944
427,18.97,1906-08-01,9.73,0.0982944435976798,0.05760869565217397,1.3540501522175816,b)17.7to21.8,c)13.6to17.7,15.474,16.664,17.796,19.256,2,4.0,1.0,2.0,0.05271481286241434
428,19.2,1906-09-01,10.03,0.09601287537915204,0.0866738894907908,0.43965063462895615,b)17.7to21.8,c)13.6to17.7,15.476,16.672,17.814,19.254,2,3.0,1.0,2.0,0.052083333333333336
429,18.1,1906-01-01,9.73,0.09026707836363745,0.03952991452991461,-0.3053870321408,b)17.7to21.8,c)13.6to17.7,15.478,16.676000000000002,17.82,19.252,2,3.0,1.0,2.0,0.055248618784530384
430,18.14,1906-11-01,9.93,0.08529427928703526,0.06659505907626206,0.27654726279038044,b)17.7to21.8,c)13.6to17.7,15.48,16.68,17.82,19.25,2,2.0,1.0,2.0,0.05512679162072767
431,17.66,1906-12-01,9.84,0.08834920596506923,0.03144654088050314,-0.10350019541732824,c)13.6to17.7,c)13.6to17.7,15.48,16.684,17.82,19.242,3,3.0,1.0,2.0,0.056625141562853906
432,17.22,1907-01-01,9.56,0.08521189179408117,-0.03140830800405259,-0.2927816410983022,c)13.6to17.7,c)13.6to17.7,15.48,16.688000000000002,17.82,19.234,3,2.0,1.0,3.0,0.05807200929152149
433,16.22,1907-02-01,9.26,0.08278809084002736,-0.055102040816326636,-0.31791714541926386,c)13.6to17.7,c)13.6to17.7,15.48,16.682,17.814,19.226,4,2.0,1.0,3.0,0.06165228113440198
434,14.69,1907-03-01,8.35,0.071389153231465,-0.12656903765690386,-0.7109946611595255,c)13.6to17.7,c)13.6to17.7,15.478,16.676000000000002,17.802,19.218,5,2.0,2.0,4.0,0.06807351940095303
435,14.67,1907-04-01,8.39,0.0752850128657443,-0.1102863202545068,0.059024053103935215,c)13.6to17.7,c)13.6to17.7,15.47,16.67,17.79,19.21,5,3.0,2.0,5.0,0.0681663258350375
436,13.79,1907-05-01,8.1,0.07098277402525754,-0.11764705882352944,-0.34434300850710853,c)13.6to17.7,c)13.6to17.7,15.462000000000002,16.652,17.786,19.21,5,2.0,2.0,5.0,0.07251631617113852
437,13.14,1907-06-01,7.84,0.06264650642656755,-0.15698924731182806,-0.32395979360550375,d)10.6to13.6,b)17.7to21.8,15.442,16.634,17.782,19.21,5,1.0,2.0,5.0,0.076103500761035
438,13.59,1907-07-01,8.14,0.06201085218581448,-0.10154525386313462,0.5692787953898211,d)10.6to13.6,b)17.7to21.8,15.426,16.616,17.768,19.21,5,1.0,2.0,5.0,0.07358351729212656
439,12.51,1907-08-01,7.53,0.047152988857433575,-0.2261048304213772,-0.6073127001185211,d)10.6to13.6,b)17.7to21.8,15.42,16.61,17.744,19.21,5,1.0,2.0,5.0,0.07993605115907275
440,12.33,1907-09-01,7.45,0.04110059096696572,-0.25722831505483545,-0.12029804206756534,d)10.6to13.6,b)17.7to21.8,15.42,16.61,17.72,19.21,5,1.0,2.0,5.0,0.08110300081103
441,10.83,1907-01-01,6.64,0.03255240864450193,-0.3175745118191162,-0.7487293984716235,d)10.6to13.6,b)17.7to21.8,15.412,16.604,17.72,19.208000000000002,5,1.0,2.0,5.0,0.09233610341643582
442,10.59,1907-11-01,6.25,0.030013000920610766,-0.37059415911379656,-0.516336565238499,e)Below10.6,b)17.7to21.8,15.41,16.596,17.72,19.206,5,1.0,2.0,5.0,0.09442870632672333
443,11.33,1907-12-01,6.57,0.03296873291385216,-0.33231707317073167,0.8206406141965548,d)10.6to13.6,b)17.7to21.8,15.41,16.584,17.718,19.204,5,1.0,3.0,5.0,0.088261253309797
444,11.9,1908-01-01,6.85,0.034491853383316284,-0.2834728033472804,0.6500702080348102,d)10.6to13.6,b)17.7to21.8,15.406,16.567999999999998,17.714,19.201999999999998,5,1.0,3.0,5.0,0.08403361344537814
445,11.55,1908-02-01,6.6,0.030864294441811158,-0.28725701943844495,-0.359910993025805,d)10.6to13.6,b)17.7to21.8,15.39,16.55,17.71,19.2,5,1.0,4.0,5.0,0.08658008658008658
446,11.98,1908-03-01,6.87,0.0398013535044035,-0.17724550898203584,0.6179072391372522,d)10.6to13.6,b)17.7to21.8,15.382000000000001,16.544,17.71,19.2,5,1.0,5.0,5.0,0.08347245409015025
447,12.45,1908-04-01,7.24,0.047085719577815155,-0.13706793802145412,0.8766442377757058,d)10.6to13.6,b)17.7to21.8,15.368,16.54,17.71,19.2,5,2.0,5.0,5.0,0.08032128514056225
448,13.08,1908-05-01,7.63,0.04592262519754753,-0.05802469135802468,0.8768590598235513,d)10.6to13.6,c)13.6to17.7,15.352,16.54,17.71,19.2,5,2.0,5.0,5.0,0.0764525993883792
449,13.05,1908-06-01,7.64,0.04206373968972876,-0.025510204081632626,0.015841257757751137,d)10.6to13.6,b)17.7to21.8,15.328,16.532,17.71,19.2,5,1.0,5.0,5.0,0.07662835249042145
450,13.35,1908-07-01,7.92,0.04540878884741617,-0.027027027027027084,0.5402168709069826,d)10.6to13.6,b)17.7to21.8,15.28,16.52,17.71,19.2,5,1.0,5.0,5.0,0.0749063670411985
451,13.88,1908-08-01,8.26,0.0459644960731318,0.09694555112881797,0.6559925886143476,c)13.6to17.7,b)17.7to21.8,15.272,16.52,17.702,19.194,5,1.0,5.0,5.0,0.07204610951008646
452,13.7,1908-09-01,8.17,0.04501766357053194,0.09664429530201346,-0.12319279367684588,c)13.6to17.7,b)17.7to21.8,15.27,16.516,17.694000000000003,19.188000000000002,5,1.0,5.0,5.0,0.07299270072992702
453,13.69,1908-01-01,8.27,0.048503363673247035,0.24548192771084332,0.15718137830739187,c)13.6to17.7,b)17.7to21.8,15.262,16.504,17.688000000000002,19.182000000000002,5,1.0,5.0,5.0,0.07304601899196494
454,14.44,1908-11-01,8.83,0.05197376009212551,0.41280000000000006,1.195140529355545,c)13.6to17.7,b)17.7to21.8,15.248,16.5,17.684,19.176000000000002,5,1.0,5.0,5.0,0.06925207756232687
455,14.58,1908-12-01,9.03,0.04800638897143239,0.3744292237442921,0.30835187410501086,c)13.6to17.7,b)17.7to21.8,15.24,16.5,17.68,19.17,5,1.0,5.0,5.0,0.06858710562414266
456,14.76,1909-01-01,9.06,0.040692588937355056,0.3226277372262776,0.04060370624695975,c)13.6to17.7,a)Above21.8,15.224,16.488,17.676000000000002,19.144000000000002,5,1.0,5.0,5.0,0.06775067750677508
457,14.17,1909-02-01,8.8,0.03382095607580826,0.3333333333333335,-0.29489516341453714,c)13.6to17.7,a)Above21.8,15.208,16.476,17.672,19.118000000000002,5,1.0,5.0,5.0,0.07057163020465773
458,14.34,1909-03-01,8.92,0.03375705874497137,0.2983988355167395,0.17648443748776166,c)13.6to17.7,a)Above21.8,15.196,16.464000000000002,17.668000000000003,19.092000000000006,5,1.0,5.0,5.0,0.0697350069735007
459,14.65,1909-04-01,9.32,0.03701273711984343,0.28729281767955794,0.6928274618148751,c)13.6to17.7,a)Above21.8,15.182,16.452,17.664,19.066,5,1.0,5.0,5.0,0.06825938566552901
460,14.95,1909-05-01,9.63,0.04484884914275944,0.2621231979030145,0.4808957857927114,c)13.6to17.7,a)Above21.8,15.15,16.44,17.66,19.04,5,1.0,5.0,5.0,0.06688963210702341
461,15.04,1909-06-01,9.8,0.049068238249401874,0.2827225130890054,0.23366562256812395,c)13.6to17.7,b)17.7to21.8,15.134,16.41,17.66,19.04,5,1.0,5.0,5.0,0.06648936170212766
462,15.23,1909-07-01,9.94,0.046990338465146,0.25505050505050497,0.18556045419354072,c)13.6to17.7,b)17.7to21.8,15.138,16.384,17.66,19.04,4,1.0,5.0,5.0,0.06565988181221273
463,15.42,1909-08-01,10.18,0.04685417898274613,0.23244552058111378,0.3314863644111694,c)13.6to17.7,b)17.7to21.8,15.142000000000001,16.366,17.656,19.04,4,1.0,5.0,4.0,0.0648508430609598
464,15.25,1909-09-01,10.19,0.04810182010171005,0.24724602203182378,0.011851714896518484,c)13.6to17.7,b)17.7to21.8,15.146,16.348,17.648,19.04,4,1.0,5.0,4.0,0.06557377049180328
465,14.99,1909-01-01,10.23,0.04900760709998897,0.23700120918984302,0.048135417524919344,c)13.6to17.7,b)17.7to21.8,15.13,16.33,17.64,19.04,5,1.0,5.0,4.0,0.066711140760507
466,14.75,1909-11-01,10.18,0.04652962309707176,0.1528878822197055,-0.05709979216916217,c)13.6to17.7,b)17.7to21.8,15.122,16.312,17.636,19.038,5,1.0,5.0,5.0,0.06779661016949153
467,14.75,1909-12-01,10.3,0.0551739803239395,0.14064230343300133,0.150994797053017,c)13.6to17.7,b)17.7to21.8,15.102,16.3,17.631999999999998,19.036,5,1.0,5.0,5.0,0.06779661016949153
468,14.55,1910-01-01,10.08,0.05150918277464234,0.11258278145695355,-0.22824457882967752,c)13.6to17.7,b)17.7to21.8,15.086,16.3,17.624,19.034,5,1.0,5.0,5.0,0.06872852233676975
469,14.0,1910-02-01,9.72,0.04582126078713333,0.1045454545454545,-0.353648451213187,c)13.6to17.7,b)17.7to21.8,15.08,16.3,17.612000000000002,19.032,5,1.0,5.0,5.0,0.07142857142857142
470,14.05,1910-03-01,9.96,0.0475348989177633,0.11659192825112119,0.34003728404498657,c)13.6to17.7,b)17.7to21.8,15.08,16.3,17.6,19.03,5,1.0,5.0,5.0,0.07117437722419928
471,13.56,1910-04-01,9.72,0.04365678457418998,0.0429184549356223,-0.25375210682090954,d)10.6to13.6,b)17.7to21.8,15.056000000000001,16.294,17.596,19.03,5,1.0,5.0,5.0,0.07374631268436578
472,13.57,1910-05-01,9.56,0.04698894334393344,-0.007268951194184914,-0.18059326699456602,d)10.6to13.6,b)17.7to21.8,15.05,16.284,17.592,19.03,5,1.0,5.0,5.0,0.07369196757553427
473,13.02,1910-06-01,9.1,0.04499539738769753,-0.07142857142857151,-0.4466473418190332,d)10.6to13.6,b)17.7to21.8,15.05,16.266000000000002,17.582,19.03,5,2.0,5.0,5.0,0.07680491551459294
474,12.34,1910-07-01,8.64,0.03958884945315111,-0.13078470824949684,-0.4633783356746026,d)10.6to13.6,c)13.6to17.7,15.048,16.244,17.566,19.03,5,2.0,4.0,5.0,0.08103727714748785
475,12.75,1910-08-01,8.85,0.040676344016062016,-0.13064833005893906,0.33399542032323315,d)10.6to13.6,b)17.7to21.8,15.04,16.22,17.55,19.03,5,2.0,4.0,5.0,0.0784313725490196
476,12.94,1910-09-01,8.91,0.043866525754616026,-0.12561334641805688,0.08445915662268311,d)10.6to13.6,c)13.6to17.7,15.024,16.208,17.538,19.028000000000002,5,2.0,4.0,5.0,0.07727975270479134
477,13.92,1910-01-01,9.32,0.04485047391383823,-0.08895405669599221,0.7157677474164978,c)13.6to17.7,b)17.7to21.8,15.02,16.198,17.526,19.026,5,2.0,5.0,5.0,0.07183908045977011
